"region","district","L3","L4","L5","lon","lat"
"Iburengerazuba","Nyamasheke","Cyato","Bisumo","Munini",29.2798460632378,-2.40442693606163
"Iburasirazuba","Gatsibo","Rwimbogo","Munini","Gikobwa",30.668515666256,-1.52238388021953
"Amajyepfo","Nyaruguru","Ruramba","Rugogwe","Rugusa",29.491755119099,-2.59825204576283
"Iburasirazuba","Bugesera","Ngeruka","Ngeruka","Kivugiza",30.1351622845887,-2.31309323726032
"Amajyaruguru","Gicumbi","Ruvune","Cyandaro","Nyankokoma",30.1977496764409,-1.63914996709881
"Umujyi wa Kigali","Gasabo","Bumbogo","Musave","Rebero",30.1843040884919,-1.91873568187678
"Iburengerazuba","Ngororero","Hindiro","Gatega","Huriro",29.6236469909615,-1.77779414338526
"Iburasirazuba","Kayonza","Kabare","Rubumba","Gakenyeri",30.6731577470544,-2.04784368283926
"Amajyaruguru","Gakenke","Gashenyi","Rutabo","Buhira",29.8577596460325,-1.60183977802513
"Iburasirazuba","Bugesera","Rweru","Nkanga","Kivusha",30.3242191432108,-2.2292258423367
"Amajyepfo","Nyamagabe","Buruhukiro","Kizimyamuriro","Tantamara",29.3699170023599,-2.43458573770709
"Iburengerazuba","Karongi","Ruganda","Nyabikeri","Kiguhu",29.4686524228146,-2.22325223807755
"Iburasirazuba","Nyagatare","Katabagemu","Nyakigando","Rebero",30.3396956188527,-1.43539809528011
"Amajyepfo","Huye","Ruhashya","Karama","Umuyinza",29.7617773076131,-2.53975299387442
"Amajyaruguru","Rulindo","Buyoga","Busoro","Kibanda",29.9973454469019,-1.72282303701193
"Amajyepfo","Huye","Kinazi","Gahana","Cyegera",29.7862702866334,-2.38422486204812
"Iburasirazuba","Bugesera","Juru","Kabukuba","Gikurazo",30.1889579763072,-2.11055143369678
"Iburengerazuba","Ngororero","Hindiro","Gatare","Buyungu",29.6191559292682,-1.81837367361969
"Iburasirazuba","Nyagatare","Karangazi","Nyamirama","Kayange Ii",30.6347608220124,-1.44535475210587
"Iburasirazuba","Bugesera","Rweru","Nemba","Muyoboro",30.225266616961,-2.32977335334084
"Iburasirazuba","Nyagatare","Nyagatare","Kamagiri","Nkerenke",30.4298672869376,-1.32136010406542
"Amajyepfo","Nyaruguru","Mata","Nyamabuye","Rwinanka",29.5638016882993,-2.60567357935673
"Amajyepfo","Kamonyi","Musambira","Buhoro","Gihembe",29.8556233378265,-2.00572173865143
"Amajyaruguru","Gicumbi","Rutare","Nkoto","Nyagatoma",30.1369574775248,-1.7693607941797
"Iburengerazuba","Rutsiro","Gihango","Bugina","Kagarama",29.3604049148043,-1.98747008372997
"Iburasirazuba","Gatsibo","Rwimbogo","Munini","Gikobwa",30.7788884211357,-1.57996029301428
"Amajyepfo","Huye","Ruhashya","Gatovu","Murama",29.7414597453483,-2.51021797235453
"Iburasirazuba","Nyagatare","Karangazi","Nyamirama","Kayange Ii",30.5266204249766,-1.47348859843109
"Iburengerazuba","Rusizi","Rwimbogo","Muhehwe","Renga",28.9629511352344,-2.63204472536423
"Iburasirazuba","Ngoma","Kazo","Karama","Karenge",30.5336108008248,-2.16367632797214
"Iburasirazuba","Ngoma","Rukumberi","Rwintashya","Karokora",30.2723069735386,-2.13394838366237
"Iburengerazuba","Nyamasheke","Mahembe","Gisoke","Muramba",29.2908446834838,-2.21485645962127
"Iburasirazuba","Nyagatare","Rwimiyaga","Gacundezi","Rukundo Ii",30.4366543341585,-1.28761032469558
"Umujyi wa Kigali","Kicukiro","Masaka","Mbabe","Ngarama",30.1866284046954,-2.02479389167023
"Iburengerazuba","Ngororero","Nyange","Nsibo","Murambi",29.6102569520522,-2.01690225796906
"Iburasirazuba","Gatsibo","Kageyo","Busetsa","Nyarusange",30.2585532283963,-1.635271021309
"Amajyepfo","Ruhango","Kinazi","Burima","Nyarugenge",29.912098059818,-2.2026052610226
"Amajyepfo","Kamonyi","Nyamiyaga","Kidahwe","Sabununga",29.9299621932069,-2.05835008695073
"Iburengerazuba","Nyabihu","Rurembo","Gahondo","Kazuba",29.5876237562995,-1.62849824438451
"Iburengerazuba","Rusizi","Butare","Nyamihanda","Kenya",29.2103111996191,-2.54156568773037
"Iburasirazuba","Gatsibo","Ngarama","Kigasha","Kiyovu",30.3013587109608,-1.55226716434572
"Iburengerazuba","Rusizi","Bweyeye","Gikungu","Rwamagare",29.2172082976467,-2.6184116329004
"Iburasirazuba","Kayonza","Murama","Bunyentongo","Kabeza",30.6167953985937,-1.99537982479249
"Iburasirazuba","Gatsibo","Kabarore","Simbwa","Simbwa",30.3914397527433,-1.57577312332985
"Iburengerazuba","Karongi","Rugabano","Kabuga","Simbi",29.448268218951,-2.10115819927478
"Iburasirazuba","Bugesera","Rilima","Ntarama","Gasenyi",30.1845118384782,-2.16465698803803
"Iburasirazuba","Nyagatare","Katabagemu","Rutoma","Ryaruganzu",30.3126611668081,-1.45089683548958
"Amajyaruguru","Gakenke","Coko","Kiruku","Buhuri",29.8420014101445,-1.75736831896334
"Amajyepfo","Gisagara","Gishubi","Nyakibungo","Nkunamo",29.9126646228119,-2.55921801886292
"Amajyepfo","Muhanga","Cyeza","Shori","Rubimba",29.7475573136976,-1.9979036728829
"Amajyepfo","Huye","Kinazi","Byinza","Nyarurama",29.7953916386783,-2.45428546329612
"Amajyaruguru","Burera","Kinyababa","Kaganda","Mariko",29.8083046914187,-1.40956675232466
"Iburengerazuba","Rutsiro","Mushubati","Cyarusera","Kigarama",29.3986901115328,-2.02394466254724
"Amajyaruguru","Gicumbi","Bukure","Kivumu","Ruyange",30.2450643254408,-1.82460803073261
"Amajyepfo","Nyamagabe","Musebeya","Runege","Rukaranka",29.4757000062214,-2.43328129329364
"Iburasirazuba","Kayonza","Ndego","Isangano","Kagese",30.790269843397,-2.00172623032829
"Amajyaruguru","Gicumbi","Bukure","Rwesero","Karagari",30.2022738504269,-1.81514604598481
"Amajyepfo","Huye","Kinazi","Kabona","Remera",29.7773231848058,-2.42025705439482
"Amajyaruguru","Burera","Rwerere","Gashoro","Rwerere",29.8712936900548,-1.50721773459062
"Iburasirazuba","Rwamagana","Mwulire","Bicumbi","Gasharu",30.3622901782992,-2.02431961257979
"Amajyepfo","Kamonyi","Nyamiyaga","Bibungo","Nyamabere",29.9074777378501,-2.09198032810425
"Amajyepfo","Nyaruguru","Ngera","Murama","Kaganda",29.7239115305533,-2.73130240537009
"Amajyaruguru","Musanze","Kimonyi","Buramira","Ruhinga",29.5943960894194,-1.53378546030593
"Iburasirazuba","Kayonza","Murundi","Buhabwa","Gakoma",30.5896421341101,-1.6883893897174
"Amajyepfo","Nyamagabe","Gatare","Gatare","Uwisuri",29.3270908094496,-2.39355835909195
"Iburengerazuba","Ngororero","Muhororo","Bweramana","Musanzubize",29.6169454362166,-1.91539965197118
"Amajyepfo","Nyamagabe","Musebeya","Runege","Gakereko",29.4666819292687,-2.42416833791072
"Iburasirazuba","Gatsibo","Kabarore","Nyabikiri","Nyabikiri",30.4590284001165,-1.51560480463235
"Iburengerazuba","Karongi","Murambi","Nyarunyinya","Murambi",29.5811417281052,-2.17688977532409
"Iburasirazuba","Ngoma","Murama","Kigabiro","Mutara",30.5764690932015,-2.21148566097205
"Iburasirazuba","Ngoma","Sake","Gafunzo","Kumurenge",30.4075697691482,-2.24134503203674
"Iburengerazuba","Rubavu","Nyakiriba","Bisizi","Nyamwishyura",29.3648027396695,-1.66697648560632
"Umujyi wa Kigali","Gasabo","Kimihurura","Rugando","Rebero",30.0897528313899,-1.96064926002673
"Amajyepfo","Muhanga","Kibangu","Ryakanimba","Nyamugari",29.6709306750771,-1.82564499625356
"Iburasirazuba","Kayonza","Rwinkwavu","Nkondo","Kinihira",30.6077554796538,-1.95468948007246
"Iburengerazuba","Rusizi","Bweyeye","Nyamuzi","Gakopfo",29.3635281789132,-2.63324217241886
"Amajyaruguru","Gakenke","Cyabingo","Rukore","Kigote",29.6889191035676,-1.6114396268031
"Iburasirazuba","Kayonza","Mwiri","Kageyo","Kiyonza",30.7113578514491,-1.91519399098332
"Iburengerazuba","Karongi","Rugabano","Gisiza","Winyambo",29.4865349737403,-2.10602870732869
"Amajyepfo","Nyanza","Kigoma","Gasoro","Gisoro",29.7794211229838,-2.32095890866237
"Amajyepfo","Muhanga","Kabacuzi","Sholi","Jandari",29.7542795633108,-1.95057564077705
"Iburasirazuba","Kayonza","Rukara","Kawangire","Kinunga",30.4342524010664,-1.84010139577785
"Amajyaruguru","Gakenke","Mataba","Gikombe","Ruhanga",29.7429436436323,-1.72931186822236
"Iburengerazuba","Karongi","Ruganda","Nyabikeri","Kiguhu",29.4641535406942,-2.22546839286814
"Iburasirazuba","Kirehe","Nyamugari","Nyamugari","Rebero",30.7477932857322,-2.28994453326074
"Iburasirazuba","Nyagatare","Karangazi","Nyamirama","Kayange Ii",30.6167458342953,-1.43388384737676
"Iburasirazuba","Bugesera","Ngeruka","Nyakayenzi","Kibungo",30.1126564226716,-2.32189963707493
"Iburengerazuba","Rutsiro","Murunda","Mburamazi","Rukingu",29.3783646208417,-1.91088522973817
"Amajyepfo","Nyamagabe","Cyanika","Gitega","Gitega",29.6107145424174,-2.40742287050396
"Iburasirazuba","Bugesera","Juru","Kabukuba","Mbuye",30.1844384766698,-2.09471282323913
"Iburengerazuba","Rutsiro","Nyabirasi","Terimbere","Gihinga",29.3220487214486,-1.74557371333244
"Iburasirazuba","Gatsibo","Gitoki","Nyamirama","Kwishaba",30.3463841470048,-1.6474681071231
"Amajyepfo","Nyaruguru","Cyahinda","Gasasa","Mugari",29.6135446317771,-2.70772675304377
"Amajyepfo","Kamonyi","Mugina","Mbati","Kansoro",29.9502760162255,-2.11270727456452
"Iburasirazuba","Rwamagana","Muyumbu","Ntebe","Samuramba",30.2834344177087,-1.98516535551977
"Amajyaruguru","Gicumbi","Ruvune","Cyandaro","Karambo",30.1819870285683,-1.63221960009767
"Iburengerazuba","Ngororero","Sovu","Birembo","Mahembe",29.5359069171692,-1.90108415568498
"Iburasirazuba","Kirehe","Kirehe","Rwesero","Byimana",30.6170663794221,-2.24799334471555
"Iburengerazuba","Nyamasheke","Bushekeri","Buvungira","Mujabagiro",29.1224355516102,-2.47756461049042
"Iburasirazuba","Nyagatare","Nyagatare","Nyagatare","Mirama I",30.3172608659028,-1.31337912647591
"Iburasirazuba","Kirehe","Gahara","Butezi","Cyamabuye",30.5496693866165,-2.36911426630155
"Iburengerazuba","Nyabihu","Karago","Busoro","Gasasa",29.4705820749266,-1.64090445301287
"Amajyepfo","Nyaruguru","Nyabimata","Ruhinga","Ndaro",29.3704939179204,-2.73266803153391
"Iburasirazuba","Gatsibo","Ngarama","Nyarubungo","Burambira",30.2518192191918,-1.53370250154596
"Amajyepfo","Nyanza","Kigoma","Butara","Butara",29.8041762648893,-2.31442144530166
"Iburasirazuba","Ngoma","Rurenge","Musya","Runazi",30.522304991679,-2.12521403574177
"Iburengerazuba","Rusizi","Kamembe","Kamashangi","Mbagira",28.9109139507845,-2.47122851210362
"Amajyepfo","Gisagara","Mamba","Ramba","Runazi",29.9238098296295,-2.50063629429364
"Iburasirazuba","Nyagatare","Rwimiyaga","Gacundezi","Gacundezi I",30.4186273235259,-1.29643390574094
"Amajyepfo","Nyamagabe","Mbazi","Ngambi","Kivomo",29.5881443464495,-2.36883662186391
"Amajyaruguru","Rulindo","Ntarabana","Kajevuba","Kazi",30.1189564260465,-1.81880876268729
"Amajyaruguru","Gicumbi","Mutete","Gaseke","Irasaniro",30.1234466565854,-1.7692230093033
"Amajyepfo","Huye","Kigoma","Gishihe","Gihanda",29.644635053396,-2.49803778589587
"Iburasirazuba","Gatsibo","Rwimbogo","Munini","Gikobwa",30.5941941142623,-1.48098718661733
"Iburengerazuba","Nyamasheke","Bushekeri","Mpumbu","Gahondo",29.113309374736,-2.39844149265769
"Iburasirazuba","Bugesera","Mwogo","Rurenge","Gatoki",30.1506574284539,-2.09211930718434
"Amajyaruguru","Gakenke","Ruli","Ruli","Bariza",29.8532753718591,-1.82517319548825
"Iburasirazuba","Bugesera","Juru","Mugorore","Gatora",30.2542877383143,-2.13151123784325
"Amajyepfo","Nyamagabe","Mugano","Gitondorero","Gitondorero",29.5092890483618,-2.31844458104787
"Iburasirazuba","Ngoma","Kibungo","Gatonde","Nyakabungo",30.5876120795547,-2.10784506642615
"Iburengerazuba","Karongi","Ruganda","Nyamugwagwa","Kibari",29.4484144268832,-2.23886932338094
"Iburasirazuba","Nyagatare","Karangazi","Rwenyemera","Rwenyana",30.405019585182,-1.42031171142188
"Iburengerazuba","Karongi","Twumba","Gisovu","Bikunda",29.3336697575282,-2.26943200319053
"Iburengerazuba","Nyabihu","Shyira","Kanyamitana","Kigabiro",29.6078800707781,-1.70316750138023
"Iburasirazuba","Kirehe","Kirehe","Nyabigega","Duterimbere",30.6125639452069,-2.25020259782883
"Amajyaruguru","Gakenke","Coko","Mbirima","Murambi",29.8307534792377,-1.79561655025622
"Amajyaruguru","Burera","Gahunga","Buramba","Karuheshyi",29.6867639042009,-1.37449703536747
"Iburasirazuba","Bugesera","Rweru","Mazane","Rukira",30.3491040976105,-2.308439559809
"Iburasirazuba","Gatsibo","Rwimbogo","Munini","Gikobwa",30.6099267522561,-1.58262550545751
"Iburengerazuba","Nyamasheke","Bushenge","Impala","Birava",28.9963443726243,-2.4267863790454
"Iburasirazuba","Rwamagana","Nyakaliro","Bihembe","Bihembe",30.2677297785885,-2.05945256923316
"Amajyepfo","Gisagara","Kigembe","Nyabikenke","Rutaza",29.7509931980882,-2.7586413561308
"Iburasirazuba","Nyagatare","Rwempasha","Rukorota","Rukorota",30.3263420052095,-1.2368045112692
"Amajyepfo","Nyamagabe","Kamegeri","Kizi","Gakomeye",29.5928794275507,-2.50885256417509
"Iburasirazuba","Gatsibo","Kageyo","Busetsa","Cyabuhimbiri",30.2765677195768,-1.66252560616141
"Iburengerazuba","Nyabihu","Rambura","Mutaho","Rutazigurwa",29.454826285402,-1.66106534205692
"Amajyepfo","Muhanga","Cyeza","Kigarama","Nyagatovu",29.7768181978394,-1.99141596381617
"Iburasirazuba","Ngoma","Rukumberi","Ntovi","Kigese",30.2880966438335,-2.15666801104044
"Amajyaruguru","Gakenke","Coko","Nyanza","Gitaba",29.8329974862074,-1.76404835312653
"Iburasirazuba","Kayonza","Murundi","Karambi","Rugunga",30.4882786624581,-1.69407325915764
"Iburengerazuba","Karongi","Twumba","Bihumbe","Nyabubare",29.3606012244439,-2.20645868971791
"Amajyepfo","Kamonyi","Mugina","Jenda","Kigarama",29.963834796049,-2.16022894879202
"Amajyepfo","Kamonyi","Kayumbu","Busoro","Buramba",29.8128399452721,-1.99402198955093
"Iburengerazuba","Nyamasheke","Cyato","Bisumo","Rugabe",29.3202854080011,-2.3573696601484
"Iburasirazuba","Kayonza","Ndego","Isangano","Kagoma",30.8172715234438,-1.95466131781122
"Amajyepfo","Nyamagabe","Mugano","Gitondorero","Gituntu",29.4980253633273,-2.31156837230814
"Iburasirazuba","Nyagatare","Katabagemu","Rubira","Kanyesunzu",30.2991250122833,-1.50037005970591
"Amajyepfo","Kamonyi","Ngamba","Kabuga","Nyamugari",29.9275929649571,-1.88006310069307
"Iburasirazuba","Bugesera","Shyara","Rebero","Gateko",29.9909366335819,-2.23044941084517
"Amajyepfo","Nyanza","Muyira","Nyamiyaga","Kabuye",29.8514786968092,-2.33066952512485
"Iburasirazuba","Nyagatare","Mimuri","Gakoma","Kumusaraba",30.2225660278615,-1.47700853052467
"Amajyepfo","Nyamagabe","Musange","Masagara","Muhororo",29.5520043641552,-2.28045972147475
"Amajyaruguru","Burera","Ruhunde","Gatare","Gashishori",29.9163078325312,-1.54828376929088
"Iburasirazuba","Kayonza","Murundi","Murundi","Kinyana",30.5062979694007,-1.6739682016272
"Iburengerazuba","Rusizi","Nyakabuye","Kiziho","Bunyereri",29.0326120439446,-2.58294292613436
"Umujyi wa Kigali","Gasabo","Bumbogo","Nyabikenke","Karama",30.1550245585859,-1.90941512608518
"Amajyepfo","Huye","Kigoma","Shanga","Akaderege",29.6175970816221,-2.48424416880805
"Iburasirazuba","Nyagatare","Matimba","Bwera","Rugaga",30.4480719818213,-1.14568300688162
"Iburasirazuba","Kayonza","Gahini","Kahi","Tsima",30.603192901055,-1.84864568668175
"Iburengerazuba","Ngororero","Ndaro","Bijyojyo","Rutonde",29.6192414185557,-1.98990285545331
"Amajyaruguru","Rulindo","Cyungo","Rwili","Nturo",29.9207968592385,-1.61149984309224
"Amajyepfo","Muhanga","Cyeza","Makera","Kigaga",29.7678544589238,-2.0454931988745
"Amajyepfo","Ruhango","Ruhango","Tambwe","Buterana",29.8130221313555,-2.19036880565809
"Amajyepfo","Nyaruguru","Muganza","Uwacyiza","Murambya",29.4716074166941,-2.65226480705456
"Iburasirazuba","Nyagatare","Kiyombe","Karambo","Karujanga",30.1190111805582,-1.41727904761073
"Amajyepfo","Gisagara","Mamba","Gakoma","Gatare",29.9349548636808,-2.43754344772104
"Iburasirazuba","Nyagatare","Karama","Ndego","Rutoma",30.1550844138742,-1.35224805280441
"Amajyepfo","Nyanza","Ntyazo","Kagunga","Bukinanyana",29.8426332682004,-2.4321562974103
"Iburasirazuba","Nyagatare","Katabagemu","Bayigaburire","Nyagahandagaza",30.272117791299,-1.46174341868666
"Iburasirazuba","Rwamagana","Nzige","Kigarama","Nyarutovu",30.3577912653538,-2.03104104905422
"Iburengerazuba","Rutsiro","Rusebeya","Kabona","Nyagasambu",29.4706563357819,-1.94109574279802
"Iburengerazuba","Nyamasheke","Cyato","Mutongo","Muyugiri",29.2011179774993,-2.42856984048976
"Amajyepfo","Ruhango","Ruhango","Buhoro","Kantama",29.7792498822295,-2.18778927296739
"Iburasirazuba","Kayonza","Ndego","Karambi","Murambi",30.7722511534778,-2.00829928376619
"Iburengerazuba","Karongi","Murundi","Kabaya","Mujyojyo",29.6013377985228,-2.1161328747531
"Iburasirazuba","Gatsibo","Gatsibo","Mugera","Kavumu",30.2540523600944,-1.61041298214056
"Iburasirazuba","Rwamagana","Mwulire","Bicumbi","Manene",30.3600270749868,-2.01076166710682
"Iburengerazuba","Rusizi","Bweyeye","Gikungu","Kibonajoro",29.2396608827637,-2.59150617242718
"Umujyi wa Kigali","Nyarugenge","Kanyinya","Nyamweru","Nyakirambi",30.010918112452,-1.91699292132791
"Iburasirazuba","Nyagatare","Rwimiyaga","Rutungu","Cyamunyana",30.5200805990547,-1.20509865502933
"Iburengerazuba","Rusizi","Bweyeye","Nyamuzi","Gakopfo",29.3318510578142,-2.54715067704834
"Amajyaruguru","Burera","Gatebe","Rwambogo","Murambo",29.9568328445194,-1.55320795380809
"Amajyepfo","Nyamagabe","Buruhukiro","Munini","Gitovu",29.3946459126131,-2.41674423684751
"Iburasirazuba","Kirehe","Nasho","Rugoma","Gatarama",30.6777493931105,-2.13359355787413
"Iburasirazuba","Nyagatare","Gatunda","Nyamirembe","Byimana",30.2271308790413,-1.37330841088604
"Iburasirazuba","Bugesera","Kamabuye","Tunda","Tunda",30.1127365714606,-2.37380269905647
"Iburengerazuba","Rusizi","Gitambi","Mashesha","Ruvuruga",28.9921001773055,-2.57808022328586
"Iburasirazuba","Kayonza","Mwiri","Kageyo","Kiyonza",30.7090619919497,-1.82271459538354
"Iburengerazuba","Rubavu","Busasamana","Gasiza","Bunyogwe",29.3355522317038,-1.60124241554105
"Iburasirazuba","Ngoma","Karembo","Akaziba","Kwiperu",30.4615219682156,-2.15617005607056
"Iburengerazuba","Ngororero","Ngororero","Kaseke","Nyabisindu",29.6664171251861,-1.78497949542178
"Amajyepfo","Ruhango","Kinazi","Burima","Nyaruteja",29.8918059177682,-2.1775845821527
"Umujyi wa Kigali","Gasabo","Gikomero","Kibara","Kibobo",30.2315732333567,-1.87635392636149
"Iburasirazuba","Ngoma","Kazo","Umukamba","Akabaya",30.4840678399268,-2.17444670487068
"Amajyaruguru","Gakenke","Muzo","Mwiyando","Ruhondo",29.7024252337589,-1.74019710033588
"Iburasirazuba","Gatsibo","Rwimbogo","Kiburara","Rubirizi",30.4026895533408,-1.65257210945892
"Amajyepfo","Ruhango","Ntongwe","Nyakabungo","Mutima",29.912122618125,-2.22291678560101
"Amajyaruguru","Musanze","Cyuve","Buruba","Rutemba",29.6664474691839,-1.47808559844325
"Iburengerazuba","Rutsiro","Murunda","Kirwa","Bukongora",29.4323602907454,-1.87076082532187
"Amajyepfo","Ruhango","Ruhango","Tambwe","Nyamugari Ii",29.8152865655949,-2.20167524811259
"Iburasirazuba","Rwamagana","Rubona","Kabatasi","Nyagatare",30.4028370166985,-2.0315023679329
"Iburengerazuba","Karongi","Gitesi","Kanunga","Karongi",29.3920248232035,-2.12547115231266
"Iburasirazuba","Kirehe","Gahara","Butezi","Cyamabuye",30.5496656457998,-2.36685836560508
"Amajyaruguru","Burera","Ruhunde","Gitovu","Tetero",29.9478169544165,-1.59598084303458
"Iburasirazuba","Nyagatare","Karangazi","Mbare","Karohoza",30.3352133851165,-1.39926716660025
"Iburengerazuba","Rusizi","Bweyeye","Nyamuzi","Gakopfo",29.3117249597975,-2.61472036490628
"Iburasirazuba","Rwamagana","Mwulire","Mwulire","Mpinga",30.4163240141939,-1.99780544094542
"Iburasirazuba","Kayonza","Murundi","Buhabwa","Gakoma",30.5783792247156,-1.66346337573465
"Amajyepfo","Nyaruguru","Mata","Gorwe","Ruhunga",29.536844304263,-2.63252587269311
"Amajyaruguru","Musanze","Shingiro","Gakingo","Gasura",29.5538874956288,-1.51307812680491
"Umujyi wa Kigali","Kicukiro","Masaka","Mbabe","Kamashashi",30.175365136153,-2.0201684189325
"Amajyepfo","Nyaruguru","Ruheru","Uwumusebeya","Uwimbogo",29.3818682751698,-2.78470987479387
"Iburasirazuba","Nyagatare","Nyagatare","Rutaraka","Ryabega",30.3622751127905,-1.34994468099796
"Amajyepfo","Huye","Rwaniro","Nyamabuye","Nyamabuye",29.712115629606,-2.46705458883731
"Amajyepfo","Gisagara","Kibirizi","Muyira","Impinga",29.779971188776,-2.63022080755008
"Iburengerazuba","Nyabihu","Rugera","Tyazo","Mucaca",29.5921255121575,-1.62854218214681
"Iburasirazuba","Kayonza","Murundi","Buhabwa","Mucucu",30.6617327818817,-1.61475493216403
"Amajyepfo","Nyamagabe","Musange","Jenda","Nyakibungo",29.5812909633438,-2.29879063590367
"Iburasirazuba","Bugesera","Kamabuye","Kampeka","Mabuye",30.1375006987056,-2.3695303595726
"Iburasirazuba","Nyagatare","Karangazi","Ndama","Akayange",30.6257904394685,-1.38212579678257
"Amajyaruguru","Musanze","Kinigi","Nyabigoma","Mitobo",29.5786979973559,-1.40500797774635
"Iburasirazuba","Kirehe","Mushikiri","Rwanyamuhanga","Sake",30.5854798929615,-2.21157840241289
"Iburengerazuba","Karongi","Gashari","Rugobagoba","Karutare",29.4798479805407,-2.17143249478269
"Iburasirazuba","Rwamagana","Munyaga","Rweru","Mubuga",30.4523854361684,-2.02750078053211
"Amajyepfo","Nyamagabe","Uwinkingi","Rugogwe","Subukiniro",29.3767876380211,-2.50464564533543
